t,gyro_rate,accel_angle,true_angle,true_bias
0.175,-0.629532873,0.331793379,0.3565878454,0.0306703299
0.18,-0.6913285838,0.3270300039,0.3529345242,0.03045200954
0.185,-0.662163305,0.3390864701,0.3491180878,0.03033128126
0.19,-0.8349120552,0.3502731933,0.3451499732,0.03028376906
0.195,-0.8038729129,0.3607171579,0.3410419872,0.03014189096
0.2,-0.8253827295,0.3550033737,0.3368062767,0.03003491185
0.205,-0.91226195,0.3415975054,0.3324552974,0.03019201326
0.21,-0.8005141632,0.3338057691,0.3280017819,0.02985258855
0.215,-0.8843201646,0.3456759867,0.323458707,0.02969880167
0.22,-0.9482971931,0.3426037012,0.3188392603,0.02988873033
0.225,-0.9807051283,0.3246941873,0.314156806,0.03021509439
0.23,-0.9774782436,0.3146685002,0.3094248505,0.0303474382
0.235,-0.8877670046,0.3038665844,0.3046570068,0.03045246062
0.24,-0.8548641781,0.3202925162,0.2998669599,0.03040456577
0.245,-0.9758147038,0.2888831622,0.2950684306,0.03023934616
0.25,-0.9451459622,0.2755184981,0.2902751402,0.03009443326
0.255,-0.9573973857,0.2892875623,0.2855007742,0.03002941564
0.26,-0.8624054087,0.3021118355,0.2807589468,0.03004685916
0.265,-0.9290143383,0.2824686848,0.2760631658,0.03001829738
0.27,-0.9109573941,0.2687400309,0.2714267963,0.02977294108
0.275,-0.9418989712,0.2647080421,0.2668630268,0.02985961526
0.28,-0.8269504523,0.2803011965,0.2623848341,0.03010648806
0.285,-0.8390289986,0.2585173033,0.2580049494,0.03074637292
0.29,-0.8203758558,0.2639218479,0.2537358252,0.03039025069
0.295,-0.7872836188,0.2557066843,0.2495896028,0.03024678217
0.3,-0.7404333178,0.2508587107,0.2455780804,0.03034128718
0.305,-0.6908210006,0.2560812128,0.2417126823,0.03041388776
0.31,-0.6928318648,0.2220391496,0.2380044294,0.03027082135
0.315,-0.6316897717,0.2271539722,0.23446391,0.0298811012
0.32,-0.5926586847,0.2209026862,0.231101253,0.02977374967
0.325,-0.4918206526,0.2190579428,0.227926101,0.02974146959
0.33,-0.5407936334,0.2281830817,0.2249475854,0.02945172746
0.335,-0.5018195102,0.2219198629,0.2221743033,0.02962168137
0.34,-0.6239000396,0.2471695911,0.2196142948,0.02951266297
0.345,-0.4424355083,0.2057536285,0.2172750228,0.02956370461
0.35,-0.3870725631,0.205919832,0.2151633538,0.02936201615
0.355,-0.340058259,0.219713598,0.2132855407,0.02938986763
0.36,-0.2202255867,0.2127556179,0.2116472066,0.02951099468
0.365,-0.2037958218,0.2039456039,0.2102533314,0.02952931741
0.37,-0.1997352984,0.2207814435,0.2091082391,0.02971421387
0.375,-0.2453822735,0.1948471369,0.2082155877,0.02969564029
0.38,-0.07254652722,0.2097738395,0.2075783601,0.02976458186
0.385,-0.006441575005,0.2203967243,0.2071988577,0.02996339841
0.39,0.0210470471,0.1914337972,0.2070786955,0.02969808849
0.395,0.1361006684,0.1859282329,0.2072187985,0.02984813351
0.4,0.1666335496,0.1937271473,0.2076194013,0.03000913587
0.405,0.1665252066,0.1910635476,0.2082800482,0.02974616766
0.41,0.2288795493,0.215911138,0.2091995959,0.02971405722
0.415,0.307417614,0.2086436581,0.2103762181,0.02970032604
0.42,0.3737092673,0.223019697,0.2118074121,0.02978310419
0.425,0.4673638749,0.2392394609,0.2134900061,0.02969285047
0.43,0.418214897,0.2104164804,0.2154201701,0.02969820149
0.435,0.5152622409,0.2310775656,0.2175934271,0.02938241715
0.44,0.5822921873,0.2273951326,0.220004667,0.02927682505
0.445,0.5695108713,0.2227802508,0.2226481616,0.02939290281
0.45,0.621973886,0.2234277071,0.2255175814,0.02916367859
0.455,0.6710611046,0.2297071104,0.2286060145,0.02924551492
0.46,0.6635057209,0.2325254112,0.2319059867,0.02943171073
0.465,0.6685750335,0.2407256421,0.2354094825,0.02894910555
0.47,0.7900906587,0.2499861875,0.2391079691,0.02911497851
0.475,0.7931799846,0.231008485,0.2429924202,0.02959979392
0.48,0.8739517641,0.2515346102,0.247053342,0.02946180548
0.485,0.8590019762,0.2719386467,0.2512808002,0.02978517094
0.49,0.9399732262,0.2692090346,0.2556644483,0.02976092641
0.495,0.9183971372,0.2531350447,0.2601935568,0.02963090288
0.5,0.9838004605,0.2616739168,0.2648570434,0.02942485583
0.505,1.030117442,0.2760254806,0.2696435044,0.02950572398
0.51,1.106791929,0.2677360181,0.2745412464,0.02978819125
0.515,0.9762009083,0.2929504617,0.2795383197,0.02994106455
0.52,1.00506577,0.2923186357,0.2846225509,0.03020760904
0.525,1.128845495,0.2838357428,0.2897815775,0.03006916997
0.53,1.010649581,0.2982073435,0.2950028822,0.02994588522
0.535,1.037952304,0.2901004199,0.3002738274,0.02994229784
0.54,1.047495532,0.3057422271,0.3055816905,0.03004376706
0.545,1.061151052,0.3072130414,0.3109136991,0.02990842518
0.55,1.017639233,0.3251819032,0.3162570664,0.03009052431
0.555,1.057045402,0.3308602675,0.3215990259,0.03010867388
0.56,1.058619634,0.3431662034,0.3269268672,0.02988085645
0.565,1.073094978,0.3258056927,0.3322279702,0.02997488645
0.57,1.082970874,0.3296870561,0.3374898403,0.02956478728
0.575,1.048151999,0.359104726,0.3427001417,0.02976393641
0.58,1.113500068,0.3451531623,0.3478467318,0.02987616587
0.585,1.03098655,0.3519456104,0.3529176937,0.02991058355
0.59,1.010205405,0.3446069869,0.3579013682,0.02975314807
0.595,0.997877044,0.3565669602,0.3627863858,0.02967165923
0.6,1.034935398,0.3690573231,0.3675616969,0.02971092922
0.605,0.8722981587,0.3742844695,0.3722166014,0.02960261936
0.61,0.8807284463,0.3690812555,0.3767407772,0.029654442
0.615,0.8986001417,0.3781974573,0.3811243077,0.02975404497
0.62,0.9294064207,0.3862937385,0.3853577078,0.02959664082
0.625,0.7843181336,0.3809758628,0.3894319487,0.02991685773
0.63,0.7815812974,0.3820443563,0.3933384816,0.03026131964
0.635,0.7417898308,0.3906583912,0.3970692597,0.0302933369
0.64,0.7366219054,0.3944710933,0.4006167588,0.03044179319
0.645,0.7387705679,0.4078671608,0.4039739962,0.03008491976
0.65,0.6053047624,0.3950398429,0.4071345486,0.02991871577
0.655,0.6144207266,0.4099289455,0.4100925674,0.02983895902
0.66,0.5305801244,0.4083374242,0.4128427931,0.03038556809
0.665,0.4490906239,0.4211679529,0.4153805679,0.03056474727
0.67,0.4640064019,0.4080728733,0.4177018459,0.03067200264
0.675,0.3921613441,0.4205653663,0.4198032026,0.0303813334
0.68,0.3610229387,0.4215571952,0.4216818414,0.03026855989
0.685,0.3497160359,0.4148705174,0.4233355992,0.03041448041
0.69,0.2838542087,0.4168307459,0.4247629497,0.03037676778
0.695,0.2146305636,0.4282615659,0.425963005,0.03031828874
0.7,0.1878448678,0.4299616015,0.4269355153,0.03043648503
0.705,0.1782443687,0.4205279784,0.4276808671,0.03054511677
0.71,0.09747240253,0.421554631,0.4282000787,0.03074397987
0.715,0.02860728371,0.4405019869,0.4284947948,0.03060406172
0.72,0.01841692691,0.4382598061,0.4285672788,0.03088199722
0.725,-0.03741058125,0.4385160643,0.4284204037,0.03139759769
0.73,-0.04682174607,0.4225467508,0.4280576408,0.03108791273
0.735,-0.1384291137,0.407650613,0.4274830467,0.03104801694
0.74,-0.1939359027,0.4318190206,0.4267012492,0.03068550032
0.745,-0.2091947234,0.4204683174,0.425717431,0.03051448736
0.75,-0.2729218917,0.4091330763,0.4245373122,0.03053219936
0.755,-0.2907329234,0.4467356892,0.4231671305,0.03055021393
0.76,-0.2653018938,0.4312713147,0.4216136213,0.02998918219
0.765,-0.3158630824,0.421813968,0.4198839951,0.0302475347
0.77,-0.4162927233,0.4218281111,0.4179859139,0.03038052191
0.775,-0.4664856013,0.416376412,0.415927467,0.03036348764
0.78,-0.5010430481,0.4229688097,0.4137171447,0.03028211673
0.785,-0.5074160231,0.4061243831,0.4113638112,0.0300061814
0.79,-0.5009855945,0.4132757357,0.4088766766,0.03012908585
0.795,-0.409334197,0.3986531023,0.4062652679,0.03005755127
0.8,-0.4855402746,0.4024919775,0.4035393989,0.02985256668
0.805,-0.4784075786,0.3830925951,0.4007091397,0.0299446094
0.81,-0.5841800212,0.3940179189,0.3977847847,0.03007443788
0.815,-0.6129945014,0.3864940792,0.3947768212,0.02992990197
0.82,-0.584581251,0.3750609025,0.3916958964,0.03019361682
0.825,-0.650917656,0.3881139485,0.3885527846,0.03012891528
0.83,-0.667217461,0.3981402798,0.3853583539,0.03037095585
0.835,-0.6238294983,0.3933159257,0.3821235322,0.03008446472
0.84,-0.6827497782,0.3704331908,0.3788592744,0.03044370541
0.845,-0.6542705975,0.3718126398,0.3755765278,0.03051362818
0.85,-0.6186346174,0.3788017124,0.372286199,0.03015913971
0.855,-0.6192810082,0.3769809278,0.3689991204,0.03010792282
0.86,-0.6528956497,0.3556777364,0.3657260166,0.03018104852
0.865,-0.6622158189,0.3470601766,0.362477472,0.03024778357
0.87,-0.5518590071,0.3482458436,0.3592638981,0.02975972784
0.875,-0.5466770117,0.3643387307,0.3560955021,0.02989449181
0.88,-0.6187136613,0.3631423196,0.352982255,0.02955925858
0.885,-0.6133654935,0.3583697596,0.3499338616,0.02966611063
0.89,-0.592323017,0.343408759,0.346959731,0.02944323779
0.895,-0.4443057547,0.360407962,0.3440689474,0.02908884549
0.9,-0.4693154288,0.3453215091,0.3412702428,0.0291229957
0.905,-0.50616988,0.3503183853,0.3385719699,0.02895724105
0.91,-0.4618972111,0.3282767897,0.335982077,0.02897036136
0.915,-0.4179249129,0.3403258244,0.3335080835,0.02895670909
0.92,-0.3831345428,0.3386124625,0.3311570568,0.0287049445
0.925,-0.4125101503,0.3187128597,0.3289355911,0.02889199161
0.93,-0.3972170302,0.3164594971,0.3268497867,0.02896036962
0.935,-0.3576488187,0.3270749233,0.3249052315,0.0290695124
0.94,-0.3531066745,0.3303989562,0.3231069838,0.02875339646
0.945,-0.2747038666,0.324715045,0.3214595568,0.02895370543
0.95,-0.2711892405,0.3133280472,0.3199669047,0.02925007654
0.955,-0.210609259,0.3078073807,0.3186324101,0.02934623988
0.96,-0.1760043273,0.3087685323,0.3174588739,0.0296745883
0.965,-0.1420806476,0.30406718,0.3164485062,0.0300023395
0.97,-0.08978875122,0.3057798033,0.3156029192,0.03003438824
0.975,-0.05902023745,0.3084861704,0.3149231223,0.02985443263
0.98,-0.00814410278,0.3161434158,0.3144095184,0.02975898968
0.985,-0.0613274641,0.307675328,0.3140619023,0.03003653024
0.99,-0.0183810352,0.3217918241,0.3138794611,0.03014070313
0.995,0.02843202658,0.2955120521,0.3138607759,0.0302460126
1,0.09741568688,0.2985321186,0.3140038261,0.0299220365
1.005,0.08143839125,0.3144825765,0.3143059947,0.03010784233
1.01,0.1031222399,0.3257187441,0.314764076,0.03004852859
1.015,0.1480525233,0.3310984561,0.3153742845,0.02988039195
1.02,0.1472638573,0.3132965695,0.3161322663,0.02978325649
1.025,0.1749945881,0.3142344774,0.3170331118,0.02995694557
1.03,0.2607519563,0.3130744091,0.3180713694,0.02992384306
1.035,0.3044926624,0.3197740214,0.3192410626,0.02960083993
1.04,0.2869145902,0.3076294638,0.3205357065,0.02982204022
1.045,0.2738401674,0.3282366104,0.3219483279,0.02967258457
1.05,0.4698930635,0.3051053555,0.3234714853,0.02972073409
1.055,0.3119208505,0.3191851672,0.3250972912,0.02946714657
1.06,0.3267232523,0.322954607,0.3268174359,0.02950149299
1.065,0.3941022087,0.3245869893,0.3286232115,0.02961647334
1.07,0.4453091238,0.3216733284,0.3305055385,0.02957511841
1.075,0.3717061789,0.3270264683,0.3324549927,0.02961063785
1.08,0.3575460937,0.3309926608,0.3344618335,0.02934918334
1.085,0.5088680296,0.3342072052,0.3365160329,0.02935797854
1.09,0.4152052939,0.3377196274,0.338607306,0.02947692516
1.095,0.3763492443,0.3466690157,0.3407251415,0.02935478285
1.1,0.4897793233,0.3237828092,0.3428588336,0.02936854764
1.105,0.4393902403,0.3290907042,0.3449975146,0.02899416535
1.11,0.4636918577,0.3487071885,0.3471301872,0.02885653579
1.115,0.4040045436,0.340021474,0.3492457584,0.02913626844
1.12,0.5052775612,0.3527858676,0.3513330729,0.02890424131
1.125,0.4407352175,0.3543272056,0.3533809471,0.02891609882
1.13,0.3969649975,0.336390067,0.3553782034,0.02889794614
1.135,0.342914341,0.3642513944,0.3573137044,0.02873269478
1.14,0.4538194026,0.352196361,0.3591763867,0.02844146656
1.145,0.4268381657,0.3740705902,0.3609552955,0.02863045926
1.15,0.3782125228,0.3671603262,0.3626396181,0.02896991229
1.155,0.3048690529,0.3827870892,0.3642187176,0.02878061283
1.16,0.2746406449,0.3691855238,0.3656821658,0.02891977211
1.165,0.332081922,0.3692645185,0.3670197758,0.02883433328
1.17,0.2381621061,0.3712576599,0.3682216341,0.02900792318
1.175,0.2200864027,0.3559645248,0.3692781317,0.02932666809
1.18,0.1526216637,0.370467626,0.3701799948,0.0292393434
1.185,0.1566887545,0.3732876521,0.370918314,0.02966539309
1.19,0.1401333046,0.3812381263,0.3714845732,0.02978865578
1.195,0.1005952279,0.3705128885,0.3718706772,0.02978965085
1.2,0.06668590781,0.3745261163,0.3720689778,0.02954740175
1.205,0.01064860521,0.3782616444,0.3720722995,0.0297486967
1.21,-0.064384361,0.3780519903,0.3718739628,0.02952997395
1.215,-0.04287027742,0.3602869106,0.3714678073,0.02968986404
1.22,-0.08267993827,0.3709760929,0.3708482129,0.02942373751
1.225,-0.1689435245,0.356175565,0.3700101189,0.02955059844
1.23,-0.273868907,0.3637811516,0.3689490428,0.02948891662
1.235,-0.2064474576,0.3735246126,0.3676610963,0.02931969608
1.24,-0.3018837089,0.3589124569,0.3661430006,0.02928838629
1.245,-0.2993540519,0.3683759751,0.3643920995,0.02921775094
1.25,-0.4528653906,0.3668798556,0.3624063705,0.02918148917
1.255,-0.3724118473,0.3639215086,0.3601844352,0.02913489974
1.26,-0.477009107,0.3523392151,0.3577255667,0.02921834616
1.265,-0.545202512,0.3755608129,0.3550296958,0.02880692022
1.27,-0.5815842129,0.3462086981,0.3520974154,0.0289464396
1.275,-0.6091287506,0.3452316503,0.3489299829,0.02894755204
1.28,-0.7014532549,0.3319101432,0.3455293204,0.02913710074
1.285,-0.7411286793,0.3488443951,0.3418980141,0.02901293311
1.29,-0.8435220679,0.3379692909,0.3380393102,0.0294430962
1.295,-0.8452372395,0.338256226,0.3339571107,0.02978368197
1.3,-0.9056382561,0.3355046368,0.3296559659,0.02975760233
1.305,-0.8477708171,0.338669833,0.3251410662,0.02952077601
1.31,-0.9554094424,0.3238459607,0.3204182309,0.02931517802
1.315,-0.9164411796,0.3274918777,0.3154938967,0.02961927694
1.32,-1.048014515,0.3060735855,0.3103751029,0.02942337447
1.325,-1.121029968,0.3084672789,0.3050694763,0.0296887247
1.33,-1.113787157,0.2897960972,0.2995852131,0.02952133931
1.335,-1.111217462,0.3049857123,0.2939310604,0.02945842809
1.34,-1.142358749,0.2817161062,0.2881162954,0.02981087536
1.345,-1.157880453,0.2768676477,0.2821507029,0.02984110827
1.35,-1.245118137,0.2746596412,0.2760445525,0.02989774633
1.355,-1.294860572,0.2676056043,0.2698085729,0.02967765628
1.36,-1.311649175,0.2894102348,0.2634539257,0.02986595808
1.365,-1.288565894,0.2413013093,0.2569921785,0.02960375273
1.37,-1.370205972,0.2525657484,0.2504352752,0.02963460253
1.375,-1.238883222,0.2538520926,0.243795507,0.02972932851
1.38,-1.270393567,0.2355150201,0.2370854813,0.02971355206
1.385,-1.339532408,0.2250688958,0.2303180897,0.02972765207
1.39,-1.295620501,0.2368051068,0.2235064759,0.02987293044
1.395,-1.360831231,0.216230897,0.2166640021,0.02933162827
1.4,-1.289765974,0.2189165861,0.209804215,0.02914160364
1.405,-1.349670102,0.2076771742,0.2029408113,0.02929690161
1.41,-1.373945718,0.2016492062,0.1960876029,0.02919355069
1.415,-1.263282612,0.1962283686,0.1892584811,0.0293760624
1.42,-1.329391253,0.1834471878,0.1824673814,0.0293902366
1.425,-1.322344721,0.1783921358,0.1757282475,0.0290586278
1.43,-1.319979824,0.1676760395,0.1690549954,0.02919923541
1.435,-1.278178576,0.1381388244,0.1624614776,0.02917789874
1.44,-1.231821513,0.1586177303,0.1559614473,0.0291439134
1.445,-1.219792086,0.1527074854,0.1495685232,0.02955538094
1.45,-1.235484786,0.1511837925,0.1432961539,0.02954971846
1.455,-1.260807514,0.1313747423,0.1371575834,0.02939761017
1.46,-1.072098666,0.1329054023,0.1311658172,0.02931975446
1.465,-1.135665552,0.1072072743,0.125333588,0.02930593696
1.47,-1.056049152,0.1194653428,0.1196733234,0.02928623137
1.475,-1.023134956,0.1184816916,0.1141971138,0.0293015052
1.48,-1.059930031,0.110699015,0.1089166808,0.02914635889
1.485,-0.9163283877,0.1049756482,0.1038433474,0.02897446069
1.49,-0.8861009835,0.09268527095,0.09898800861,0.0294675616
1.495,-0.8825374267,0.1096266444,0.09436110359,0.02977632207
1.5,-0.8365841276,0.07814496456,0.08997258888,0.02966030595
1.505,-0.7565579917,0.06349618908,0.08583191282,0.02986487448
1.51,-0.6873119665,0.09250482554,0.08194799153,0.02967944789
1.515,-0.7086711725,0.08160347753,0.07832918616,0.02978705049
1.52,-0.6828360832,0.0699378529,0.07498328177,0.02991838308
1.525,-0.5263591566,0.06719192983,0.07191746765,0.03013146512
1.53,-0.395945671,0.06240925293,0.06913831935,0.02993235394
1.535,-0.4205996898,0.08748653173,0.0666517823,0.02999851635
1.54,-0.3857142281,0.07892495116,0.06446315713,0.02994164861
1.545,-0.2789289301,0.0557972779,0.06257708683,0.03034613162
1.55,-0.2667639303,0.05900224949,0.06099754555,0.03049945066
1.555,-0.2151967422,0.05582176788,0.05972782935,0.03061319961
1.56,-0.1254788883,0.08046567237,0.05877054866,0.03046434272
1.565,-0.138522559,0.05411993429,0.05812762267,0.0305278078
1.57,0.04494722821,0.0511509634,0.05780027561,0.03068177156
1.575,0.04310789465,0.0586489758,0.05778903482,0.03094637013
1.58,0.1204783698,0.05212039764,0.0580937308,0.03096915788
1.585,0.1969788918,0.05503503227,0.05871349909,0.03093630057
1.59,0.2865958902,0.08401054004,0.059646784,0.03114751068
1.595,0.3442790373,0.0525918715,0.06089134432,0.03131197947
1.6,0.4502753362,0.05689510591,0.06244426072,0.03112505831
1.605,0.3810258972,0.06200268454,0.06430194511,0.03104017885
1.61,0.4395076372,0.06591525393,0.06646015173,0.03107842613
1.615,0.6005113174,0.08521611612,0.06891399001,0.03109930061
1.62,0.5710272892,0.0829684697,0.07165793918,0.03123931403
1.625,0.702218909,0.06426506629,0.07468586457,0.0311863952
1.63,0.6505003258,0.07340764926,0.0779910355,0.03099561208
1.635,0.810764942,0.08347028838,0.08156614486,0.03072156218
1.64,0.8364161726,0.09374743727,0.08540333006,0.03056720918
1.645,0.878231687,0.07949580961,0.08949419567,0.03049712516
1.65,0.9619754751,0.07171105466,0.09382983723,0.03063619595
1.655,1.021459994,0.09903281542,0.09840086662,0.03055365893
1.66,0.9480445166,0.1081623997,0.1031974385,0.03029711679
1.665,1.036500587,0.1160973339,0.1082092781,0.03034336771
1.67,1.055933941,0.1128096186,0.1134257101,0.03053953701
1.675,1.107946107,0.1174577252,0.1188356883,0.0301425559
1.68,1.186298314,0.1020031155,0.1244278268,0.03057408023
1.685,1.171881115,0.1122798258,0.1301904311,0.03058852433
1.69,1.232983322,0.1228803332,0.1361115313,0.03040348567
1.695,1.28585675,0.1632591787,0.1421789145,0.03048360643
1.7,1.299091538,0.1551862882,0.1483801588,0.0307588505
1.705,1.290745404,0.1603891128,0.1547026679,0.03077112438
1.71,1.304589586,0.1652980274,0.1611337046,0.03038265271
1.715,1.344712305,0.1528979959,0.1676604269,0.03026110622
1.72,1.401782647,0.175860446,0.1742699223,0.03015304315
1.725,1.440194517,0.1924450132,0.180949243,0.03000923591
1.73,1.346267036,0.1774489807,0.1876854415,0.02997224363
1.735,1.387218528,0.1928272888,0.1944656049,0.03008823138
1.74,1.398642363,0.2048694145,0.2012768907,0.03013920637
1.745,1.360664267,0.1987757003,0.2081065605,0.02988470669
1.75,1.419623257,0.2156286837,0.2149420144,0.03000441469
1.755,1.393319169,0.2205001892,0.2217708249,0.0297901337
1.76,1.356089463,0.2395895328,0.2285807698,0.02991824437
1.765,1.364960081,0.214883035,0.2353598643,0.02986666635
1.77,1.409881908,0.2391803876,0.2420963931,0.02971233097
1.775,1.3732802,0.238685068,0.2487789405,0.02956949287
1.78,1.285874669,0.2396267471,0.2553964211,0.03004601135
1.785,1.314083165,0.2624794178,0.2619381075,0.03011590203
1.79,1.338723635,0.2798115731,0.2683936587,0.03005675629
1.795,1.329120405,0.2813339738,0.2747531464,0.03011032041
1.8,1.232715691,0.2800277648,0.28100708,0.03014237689
1.805,1.206284876,0.2846961082,0.2871464305,0.0305113269
1.81,1.356511831,0.3137820518,0.2931626532,0.03067430276
1.815,1.222099239,0.3119366962,0.2990477085,0.03046159575
1.82,1.144702637,0.3143897268,0.3047940812,0.03025842131
1.825,1.100569382,0.3131003012,0.310394799,0.03009150841
1.83,1.144426134,0.3087814513,0.3158434481,0.03013340282
1.835,1.084937936,0.326797098,0.3211341883,0.0299082259
1.84,1.098326285,0.3470299632,0.3262617657,0.02994086786
1.845,1.0002408,0.3212322442,0.331221524,0.02983164308
1.85,0.9549410093,0.3409422861,0.3360094136,0.03014628873
1.855,0.8355232103,0.3302724966,0.3406219996,0.03013974028
1.86,0.857463444,0.3614826345,0.3450564676,0.0304518391
1.865,0.8082678913,0.3511911,0.3493106273,0.0301601679
1.87,0.8126483758,0.3599303969,0.3533829148,0.02992334628
1.875,0.8107619194,0.3584481697,0.357272393,0.02962617668
1.88,0.8179380045,0.3457873088,0.3609787502,0.02985676253
1.885,0.7281279339,0.3784988809,0.3645022962,0.0300072159
1.89,0.5737650896,0.3654222637,0.3678439575,0.03000696337
1.895,0.7133265752,0.3776708307,0.3710052703,0.03018349464
1.9,0.5664667766,0.3813438545,0.3739883716,0.02990727258
1.905,0.6165895318,0.3833445757,0.3767959886,0.03001845743
1.91,0.5820374971,0.4023546244,0.3794314266,0.03015944102
1.915,0.4608015563,0.3801250944,0.381898555,0.03012301393
1.92,0.4336294152,0.3891840952,0.3842017919,0.03013238824
1.925,0.4125746755,0.3788644393,0.3863460864,0.03031050881
1.93,0.4055384867,0.3822408574,0.3883369006,0.03070847188
1.935,0.3451532491,0.3868600865,0.3901801889,0.03051484923
1.94,0.3571083399,0.3821519293,0.3918823765,0.03105642861
1.945,0.2649596639,0.3849476303,0.3934503366,0.03075092428
1.95,0.3291435441,0.3855481095,0.394891366,0.03096563819
1.955,0.2250652878,0.4046189888,0.3962131593,0.0306920631
1.96,0.2586769212,0.4042008965,0.397423783,0.03089263329
1.965,0.254316319,0.4110227629,0.398531647,0.03078805064
1.97,0.2309002672,0.390889105,0.3995454766,0.03097503814
1.975,0.2323733087,0.3986098202,0.4004742822,0.03107195051
1.98,0.2249965514,0.4059660986,0.4013273297,0.03123387422
1.985,0.1985376275,0.3951624438,0.4021141087,0.03170421668
1.99,0.1803762105,0.4139501507,0.4028443011,0.03178325527
1.995,0.0894671455,0.4028132672,0.4035277486,0.03208296365
2,0.1975312567,0.3956826417,0.4041744204,0.03180558688
2.005,0.1604688409,0.410336685,0.4047943794,0.03203260083
2.01,0.1571539113,0.4012321487,0.4053977496,0.03224347955
2.015,0.1069708702,0.4036841485,0.405994682,0.03251387359
2.02,0.172239452,0.4002078128,0.4065953216,0.03272010592
2.025,0.3110638031,0.4008546065,0.4072097734,0.03256647719
2.03,0.1442276727,0.4248895858,0.4078480694,0.03243231117
2.035,0.1525662597,0.407567455,0.4085201354,0.03199695272
2.04,0.1860311336,0.4319205071,0.409235758,0.03181815335
2.045,0.153030576,0.4096136785,0.4100045526,0.03207994808
2.05,0.1188435834,0.4165489706,0.4108359312,0.03218342767
2.055,0.2027015007,0.4136343233,0.4117390717,0.03203310835
2.06,0.1345913186,0.419059704,0.4127228869,0.03187111214
2.065,0.3003597486,0.4234970425,0.4137959949,0.03196288925
2.07,0.2854873723,0.4019669247,0.4149666906,0.03207494902
2.075,0.2588837865,0.4298734851,0.4162429177,0.03247264154
2.08,0.3327348648,0.4214894273,0.4176322419,0.03218335732
2.085,0.3072684591,0.4236845798,0.419141825,0.03194253386
2.09,0.4142106901,0.4410843779,0.4207784011,0.03230231574
2.095,0.3995461451,0.4081230834,0.4225482528,0.03244907013
2.1,0.5041861986,0.4074807801,0.4244571898,0.03208825404
2.105,0.4331942508,0.4211524504,0.4265105284,0.03172902094
2.11,0.4982210651,0.4291683287,0.4287130724,0.03173308262
2.115,0.4474820202,0.426254339,0.431069096,0.03151396259
2.12,0.5111443626,0.4485190343,0.4335823278,0.03183388079
2.125,0.608776216,0.4329552241,0.4362559367,0.03208176759
2.13,0.6306813482,0.4514781204,0.4390925193,0.03223219594
2.135,0.6090630206,0.4458260903,0.442094089,0.0323193047
2.14,0.6952395132,0.4506311021,0.4452620675,0.03231061529
2.145,0.7627736978,0.4468151425,0.4485972766,0.03240279433
2.15,0.812037796,0.4539578755,0.4520999334,0.03258640727
2.155,0.817878945,0.4376451006,0.4557696463,0.03257025229
2.16,0.8270266757,0.460073921,0.4596054131,0.03237278522
2.165,0.8318693437,0.471360473,0.4636056212,0.03234796184
2.17,0.8295766919,0.485698908,0.467768049,0.0320596809
2.175,0.905197932,0.4782224392,0.4720898698,0.0323620953
2.18,0.9330714925,0.4664469536,0.4765676569,0.03259501132
