ch00,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23
-0.48489,2.7871,0.0572608,1.00072,4.44342,0.18696,3.86761,-1.20164,0.807408,0.195479,1.60345,-0.630587,0.19885,2.37006,2.18809,-7.16343,1.73596,-1.77,-0.36509,-4.21948,-2.25965,0.7406,-4.3302,1.17912
0.0451406,-0.929955,-2.38995,-0.650244,-0.13091,-1.63949,0.126711,-1.52434,0.114041,1.72746,-0.627723,-0.596579,-0.687949,0.166942,-0.199917,-0.851083,0.565339,0.55903,-0.473598,0.0450619,-1.45815,-0.760248,-0.938151,-0.366169
1.09533,-0.162886,1.63707,4.11335,-1.195,0.547078,-2.29344,2.56282,0.464327,-1.31763,2.86807,-1.37009,-2.64752,3.45314,2.97578,-1.22643,-1.79999,-0.713558,0.210241,-1.86926,-1.25114,1.00835,-0.238759,-1.706
0.397777,-1.9839,-3.76218,-0.615992,-1.24349,-2.63961,-0.854522,-1.95951,0.154304,2.43633,-0.803788,-1.29031,-1.74027,0.532198,0.0362808,-0.573392,0.278246,1.01628,-0.749191,0.256112,-2.52364,-1.06227,-0.781002,-1.16372
-0.101777,2.12457,5.63343,0.309895,-0.574536,2.65672,0.62081,4.75368,2.85471,0.325517,1.91563,1.31281,-0.343459,0.745189,-1.83363,-0.256407,-2.43304,-0.234874,3.28982,0.110224,4.05443,3.29674,2.00399,1.82315
-0.186789,0.934661,1.07192,-0.169879,0.417362,0.336249,1.11445,0.98108,1.40538,1.07201,0.709175,0.170583,-0.443054,0.635328,-0.680976,-1.6748,-0.411831,-0.0702626,1.17476,-0.557664,0.700167,1.20701,-0.274888,0.942795
-0.724676,1.23677,2.92035,-0.773019,0.996665,2.46357,0.511939,0.819832,-1.27694,-3.04374,-0.409371,1.60282,2.90062,-2.34651,-0.858917,2.90613,0.303669,-0.711944,-0.0496802,1.20257,2.79233,0.103439,1.55844,1.15512
-0.305015,2.90881,1.65367,1.67865,3.70663,1.03723,3.29273,0.326644,1.19845,-0.323266,2.25885,-0.453483,-0.0355823,2.80342,2.17515,-6.60584,0.866575,-1.80292,0.360817,-4.00013,-1.43017,1.38767,-3.48502,1.24175
-0.344921,-0.492645,-0.869219,-1.43085,-0.136179,-0.179032,0.00605416,-1.10045,-0.905914,-0.238442,-1.39416,0.55615,1.21746,-1.79758,-0.98606,1.99031,0.649399,0.355571,-0.568949,1.26708,0.587601,-0.888451,0.650584,0.0923881
1.07181,-1.33288,-2.20465,3.67247,-0.526668,-1.27358,-2.19804,-0.774554,-1.18169,-1.27275,1.47665,-2.21617,-2.39776,3.00891,4.00802,-1.60381,-0.0488323,-0.452588,-1.96596,-2.09306,-4.09193,-1.13343,-1.67938,-2.73795
0.50387,0.838761,1.19502,3.13597,0.517173,0.440647,-0.156454,1.5349,0.76866,-0.589503,2.50104,-1.08585,-1.7368,3.17005,2.56802,-3.28721,-0.776527,-0.865904,0.253307,-2.6624,-1.47434,1.145,-1.50772,-0.59867
0.072964,2.24376,4.62411,1.61706,0.492287,2.2937,0.865393,3.69427,2.02993,-0.771851,2.47997,0.585278,-0.487679,1.71884,0.125584,-1.84778,-1.63296,-1.05558,2.05643,-1.33733,2.2447,2.69448,0.455542,1.24226
0.33968,2.04824,6.45783,2.37327,-0.762885,3.7022,-0.839058,5.31347,1.29598,-2.63449,2.59338,1.10214,-0.0582231,1.02376,0.118861,1.207,-2.64606,-0.858403,2.36366,-0.215375,3.73216,2.72138,2.37336,0.834113
-0.157721,0.0284174,0.992649,-1.5801,-0.948881,0.360618,-0.0781745,0.919874,0.603519,0.801859,-0.710229,0.946672,0.459636,-1.40022,-2.19832,1.81562,-0.588781,0.591947,1.02519,1.61172,2.16464,0.578223,1.80559,0.873502
0.260207,1.34165,1.22528,1.64597,0.848427,0.000689244,1.28258,1.45152,2.14933,1.37623,2.20754,-0.846157,-1.78716,2.87838,1.06355,-4.54117,-0.687838,-0.502175,1.13289,-2.50844,-0.822842,1.72991,-1.80105,0.528219
-0.375492,2.22942,3.09359,-1.10449,0.707617,0.902088,2.69828,2.76707,4.05809,3.11513,1.32893,0.763865,-0.797437,1.20171,-2.34974,-3.67617,-1.23045,-0.0382631,3.25852,-0.85851,2.41644,3.12184,-0.217861,2.49172
0.0725551,0.492363,3.05705,0.830609,-0.820246,2.06547,-1.38144,2.11789,-0.786965,-2.59682,0.386361,0.980986,1.10437,-1.03765,-0.167509,3.3674,-1.13101,-0.332146,0.425322,1.18167,2.49547,0.460797,2.28562,-0.114152
0.30817,-4.57547,-6.23496,-2.56353,-3.51902,-3.58952,-3.27871,-3.87715,-2.24967,1.93013,-3.81426,-0.646397,-0.506466,-2.82577,-1.72909,5.52022,0.748276,2.46865,-2.0305,3.85862,-1.72186,-3.45723,1.69618,-2.28808
0.799687,-1.23765,-2.90271,2.46946,0.0655396,-1.5595,-1.41536,-1.69734,-1.3463,-0.700186,0.722753,-1.97018,-1.5972,1.99971,3.29017,-1.54344,0.547534,-0.270945,-2.05001,-1.74089,-3.98106,-1.45591,-1.98911,-2.20516
0.331316,-1.56139,-4.19321,0.501295,0.209506,-2.38991,-0.566,-2.96414,-1.17364,0.89742,-0.658432,-1.57647,-1.07993,0.833537,1.72166,-1.45484,1.28149,0.301835,-1.89111,-0.910253,-3.77089,-1.91047,-1.95362,-1.56336
-0.10669,-0.715019,-0.697346,-2.03115,-1.32771,-1.02382,0.172703,0.0554933,1.36669,2.92032,-1.03745,0.465916,-0.660324,-0.839987,-2.50372,0.530602,-0.471308,1.12468,1.11506,1.42876,0.992281,0.392501,0.889957,0.613357
0.0857334,-1.62505,-2.82384,-1.11825,-0.927085,-1.83624,-0.65011,-1.77054,-0.372221,1.59036,-1.27203,-0.446883,-0.461318,-0.633211,-0.681945,0.820455,0.511545,0.899673,-0.576607,0.9029,-1.21188,-1.15427,-0.0301072,-0.73702
0.53965,1.76777,3.10125,3.74746,1.12264,1.86583,-0.0398628,2.48977,0.505036,-2.24548,3.06574,-0.699248,-0.962162,3.00431,2.90791,-2.78192,-0.925311,-1.437,0.377376,-2.81347,-0.523644,1.49403,-1.1168,-0.373697
0.590866,-0.603381,2.63253,0.707243,-2.57431,1.14158,-2.18747,3.11117,0.793478,-0.502751,0.686261,0.571036,-0.891761,-0.0491801,-1.04154,3.17303,-2.32884,0.551188,1.55596,1.65094,2.55296,1.20215,2.94147,-0.281666
0.176878,-1.0204,-0.596874,-1.04854,-1.77417,-0.764668,-0.953587,0.26795,0.719731,1.64014,-0.624743,0.128709,-0.706922,-0.553126,-1.63149,1.52278,-0.770373,1.11125,0.717414,1.46817,0.737516,0.105973,1.32274,-0.0789638
-0.244221,0.366284,0.370034,-1.1334,0.151209,0.18587,0.828426,0.143455,0.721788,0.683205,-0.42833,0.580195,0.491572,-0.722845,-1.27572,0.115448,-0.00562065,0.19076,0.704964,0.485332,1.05042,0.399258,0.439781,0.937456
-0.393724,0.736396,-0.368091,-1.20917,0.970138,-0.321739,1.85341,-0.429433,1.29762,1.88497,0.00643752,0.146402,-0.168871,0.259158,-0.969922,-2.43947,0.491822,-0.0373026,0.784386,-0.584089,-0.112243,0.643178,-1.06518,1.15928
-0.578884,2.19541,2.89969,-0.550042,1.86456,1.89823,2.20362,1.10852,0.722174,-0.808204,0.634643,1.07983,1.5672,-0.310464,-0.730812,-1.34611,0.170834,-0.915533,1.03794,-0.63632,2.05464,1.25028,-0.147869,1.89868
-0.4778,1.03285,2.61936,-1.38091,0.049732,1.61394,0.738899,1.49875,0.523247,-0.295366,-0.328462,1.37153,1.46752,-1.55184,-2.03875,1.62508,-0.509332,-0.15454,1.30827,1.25293,3.10085,1.0582,1.63431,1.43289
0.0229411,1.32445,1.7028,1.02785,1.02192,0.839974,1.0768,1.15656,0.86325,-0.182904,1.41635,-0.0546028,-0.175972,1.31532,0.688754,-2.32831,-0.268133,-0.776385,0.678168,-1.48815,0.0689333,1.05473,-0.871268,0.506022
0.437956,3.23026,7.35327,4.23445,0.497458,3.90518,0.148873,6.13631,2.23975,-2.57666,4.52771,0.415402,-0.887492,3.39523,1.73441,-2.38683,-2.85479,-1.7601,2.5892,-2.56431,2.56004,3.75551,0.621953,0.730004
-0.166953,2.19615,5.05837,0.843227,0.50149,2.80197,0.718998,3.55605,1.19653,-1.58302,1.67254,1.19979,0.67532,0.338038,-0.505926,0.025152,-1.38354,-0.886476,1.95253,-0.272751,3.18397,2.25956,1.38878,1.47698
-0.951726,0.823955,0.753788,-3.00818,1.12271,1.01125,1.75977,-0.79487,-0.489428,-0.368117,-1.77467,1.79589,2.76371,-3.15533,-2.46817,1.93557,1.02604,0.0362743,0.368921,1.84673,2.56627,-0.230351,0.993398,1.73921
-0.413319,-1.48149,-3.05936,-1.96117,0.413756,-0.915794,-0.403806,-3.5252,-2.93759,-1.15494,-2.78992,0.368356,2.25158,-3.04519,-0.372808,3.30065,1.96457,0.433015,-2.32108,1.82188,-0.706645,-2.75543,0.307524,-0.554286
-0.672547,-1.53001,-5.98509,-2.12508,1.81488,-2.64208,1.03519,-6.02776,-2.91954,0.27328,-2.94054,-0.636918,1.61326,-1.9774,0.640501,-0.214145,3.47506,0.206317,-3.35705,0.130964,-3.74206,-3.40642,-2.49846,-0.738203
-0.11928,0.314906,0.303737,0.101196,0.364133,0.468571,-0.0949144,-0.103771,-0.690384,-1.10185,-0.145514,0.184606,0.69569,-0.55949,0.292674,0.616881,0.283249,-0.268238,-0.371838,0.137896,0.151106,-0.342916,0.132912,-0.0490773
-0.0308783,-1.45028,-4.25155,-1.78258,-0.0882293,-2.69985,0.518053,-3.10125,0.102221,2.82062,-1.62951,-0.816644,-0.712639,-0.336784,-0.530133,-1.11984,1.28017,0.910569,-0.88317,0.180595,-2.28988,-1.4872,-1.32718,-0.368251
0.101889,-2.19583,0.142468,-2.04281,-3.60365,0.00731654,-2.86232,0.915533,-0.602035,0.101624,-2.17414,1.19204,0.501509,-3.02451,-3.06153,6.91093,-1.41322,1.68799,0.704522,4.33799,2.99354,-0.647139,4.19705,-0.500197
0.845911,-1.00479,1.69373,0.900329,-3.55817,-0.143593,-2.44293,3.42218,2.36447,1.94412,1.18167,-0.248999,-2.86845,1.55506,-1.31714,1.3459,-2.82489,1.13226,2.20812,1.01683,1.50569,1.78557,2.31174,-0.686496
0.488289,1.89913,6.18256,3.165,-0.809454,3.25631,-1.14281,5.41968,1.58284,-2.39455,3.10041,0.601143,-0.785791,1.97609,0.74483,0.462956,-2.78317,-0.938956,2.09858,-0.821423,2.99286,2.84534,1.96104,0.370784
0.959187,-1.56991,-0.0119646,2.11238,-2.57558,-0.236846,-3.27268,1.3864,-0.575772,-0.926143,0.647795,-0.784529,-1.68581,0.8339,1.18313,2.41662,-1.40754,0.383944,-0.270581,0.746059,-0.379112,-0.28528,1.4769,-1.88485
-0.0540305,2.65953,3.18796,1.692,1.65044,1.2638,2.36389,2.76864,2.96892,1.11387,2.81085,-0.202244,-1.49586,3.32609,0.682849,-5.72154,-0.988184,-1.00953,2.13602,-2.96061,0.363579,2.88789,-1.73305,1.42508
-1.26346,2.50897,1.92499,-2.68369,2.80932,1.41696,3.73983,-0.155175,1.10324,0.475136,-0.489856,1.68497,2.50306,-1.55446,-2.18072,-1.78592,1.03625,-0.666006,1.20695,-0.220679,2.34562,1.11696,-0.608125,2.90085
-0.210622,-0.349646,0.583657,-0.907453,-0.455218,0.977031,-0.95573,-0.0517513,-1.61805,-1.82327,-1.2783,0.940147,1.864,-2.39822,-0.833612,3.92109,0.253893,0.117264,-0.58308,1.9432,1.66492,-0.769978,1.9397,0.0307546
0.704557,0.667278,1.7615,3.14074,-0.654877,0.049143,-0.466565,2.78385,2.54251,1.15731,3.01138,-1.29933,-3.24769,4.12777,1.65471,-3.8475,-1.86774,-0.35868,1.52734,-2.42316,-1.00245,2.09217,-0.998386,-0.564571
-0.254608,-0.140997,0.567651,-1.41147,-0.735153,0.0901864,0.116284,0.604851,0.878986,1.07649,-0.546336,0.651248,0.0938005,-0.768459,-1.81199,1.0212,-0.565915,0.630196,1.05427,1.26745,1.527,0.526482,1.19092,0.684503
-0.812368,-1.31177,-4.27193,-4.52117,0.03874,-2.63782,1.7023,-3.4511,0.450741,4.10091,-3.02298,0.330115,0.56417,-2.31562,-3.06314,-0.097603,1.65386,1.4538,-0.122249,1.66889,-0.568258,-1.25093,-0.657418,0.97285
-0.307193,0.258793,0.49091,-0.457382,0.518719,0.931451,-0.0723886,-0.413786,-1.46245,-1.81903,-0.766586,0.787491,1.8312,-1.60378,-0.114736,2.1191,0.515045,-0.345035,-0.635722,0.84726,0.843316,-0.54106,0.72261,0.209262
-0.544341,-0.399529,-2.52264,-2.71922,0.595838,-1.70014,1.74841,-2.09716,0.913881,3.07183,-1.50792,0.0226789,0.0335878,-0.770636,-1.74905,-1.50907,1.06607,0.759431,0.253971,0.329561,-0.658516,-0.360437,-0.939026,0.759402
-0.304225,-0.870585,-1.46507,-1.12913,-0.149127,-0.319204,-0.435709,-1.73475,-1.7985,-0.879078,-1.67333,0.400258,1.40524,-2.01938,-0.443105,2.49402,1.05599,0.250775,-1.24273,1.46502,-0.00888892,-1.56357,0.541799,-0.246723
-0.529735,-1.4946,-4.749,-1.64016,1.22455,-1.88495,0.144049,-4.86843,-3.19709,-0.756943,-2.70917,-0.269181,1.8784,-2.30344,0.646837,1.44663,2.85354,0.261528,-3.20814,0.758932,-2.70632,-3.35674,-1.23489,-0.964397
0.817265,-1.85158,-1.70591,1.63326,-2.00463,-1.3685,-2.24742,0.0313584,-0.0935443,0.566594,0.526862,-1.39426,-2.17981,1.46793,1.27039,0.395266,-0.812898,0.653479,-0.536748,-0.0637419,-1.96166,-0.638018,0.0987462,-1.89027
-0.12038,-1.4635,-6.00594,-0.708692,1.47499,-3.25475,0.859551,-5.15148,-1.59621,1.42713,-1.59249,-1.59041,-0.260899,0.149542,1.52222,-2.52441,2.79202,0.151221,-2.81768,-1.14056,-4.77715,-2.76008,-3.25102,-1.25572
0.524994,-1.37535,-0.626722,0.50588,-2.16623,-1.00298,-1.77499,1.09334,1.06309,1.61315,0.232549,-0.513138,-2.00833,0.906085,-0.395169,0.687624,-1.35244,0.962866,0.716459,0.606432,-0.181546,0.312454,0.88742,-0.876437
0.286859,0.870917,3.41033,2.26045,-0.201307,2.44827,-1.38106,2.44372,-1.1209,-3.74863,1.3036,0.460891,0.864624,0.134387,1.24962,2.25267,-1.04096,-0.900954,0.0147299,0.0342443,1.52976,0.591372,1.58899,-0.453871
0.753529,-1.89901,0.244174,0.401171,-3.3375,-0.176099,-3.16402,1.53558,-0.212506,-0.202848,-0.459219,-0.0347863,-0.944967,-0.679917,-0.810078,4.29843,-1.6607,1.02924,0.408853,2.25745,1.13585,-0.141574,2.84587,-1.33964
-0.273082,1.71106,2.73892,0.153823,1.15715,1.81696,1.09262,1.41917,0.358531,-1.23507,0.752081,0.855357,1.12897,-0.220639,-0.22263,-0.42685,-0.196559,-0.866836,0.682871,-0.358135,1.76563,1.11947,0.28844,1.09854
-1.02586,2.66661,1.36722,-1.52514,3.42124,0.94057,4.0346,-0.476375,1.28446,0.860678,0.181384,0.898753,1.61808,-0.168739,-0.90276,-3.94328,1.27219,-0.955601,0.741408,-1.65535,0.768527,1.12963,-2.06311,2.5819
0.142906,1.15338,3.36161,2.23629,0.437156,2.52366,-0.737597,2.09308,-1.03992,-3.68317,1.48274,0.48961,0.960716,0.195657,1.64954,1.31765,-0.64836,-1.14379,-0.140546,-0.561167,1.30681,0.584983,0.939929,-0.178516
0.739399,2.02558,3.11941,4.10288,0.631901,0.703406,0.96778,3.89158,3.75949,1.50188,4.51436,-1.38146,-3.7581,5.66377,2.41428,-7.13496,-2.02669,-1.10446,2.30676,-4.29748,-1.12965,3.40527,-2.25346,0.23265
0.135694,-0.291763,-0.28083,0.716407,0.039017,-0.0780109,-0.451657,-0.289538,-0.669843,-0.651942,0.0894327,-0.302242,0.0774598,0.212238,0.756205,0.220971,0.18362,-0.12892,-0.59969,-0.172427,-0.724741,-0.385331,-0.211117,-0.522621
-0.0586005,1.46982,3.86631,0.0321251,-0.675503,1.44382,0.676264,3.73067,2.9898,1.31853,1.58684,0.834123,-0.960489,1.02281,-1.83366,-1.0813,-2.08022,0.0369651,3.07017,-0.0531841,2.93586,2.86792,1.33214,1.48749
-0.485486,0.744804,0.827178,-1.49576,0.553197,0.472632,1.34957,0.118467,0.75248,0.757354,-0.378949,0.83408,0.913319,-0.837943,-1.51247,-0.327864,0.0652619,-0.0419533,0.899668,0.389578,1.3955,0.688537,0.204825,1.28345
-0.415438,-1.31413,-2.18134,-1.87172,-0.0133253,-0.347905,-0.726287,-2.73053,-2.84967,-1.77821,-2.63172,0.603457,2.46307,-3.30705,-0.582669,4.16286,1.64261,0.332483,-2.01854,2.19023,0.125825,-2.47722,0.960932,-0.524232
0.173278,0.760896,1.50445,1.85937,0.560902,0.95411,-0.174215,0.980151,-0.256315,-1.56756,1.31203,-0.185384,-0.192832,1.15216,1.52741,-0.788921,-0.245102,-0.862435,-0.156893,-1.15114,-0.0542755,0.435256,-0.407089,-0.232996
0.672939,-0.138856,3.19131,2.83059,-1.59757,2.09612,-2.80656,2.89403,-0.967054,-3.36667,1.44989,0.0379135,-0.247196,0.588995,1.49742,3.00024,-1.72436,-0.522587,0.22485,0.304234,1.40001,0.452897,2.18069,-1.23689
-0.503758,-0.681728,-4.49196,-1.28127,2.16239,-1.79448,1.06857,-4.86918,-2.73663,-0.582212,-2.0692,-0.542671,1.79169,-1.43967,1.15177,-0.489441,3.02569,-0.196128,-3.00454,-0.394303,-3.12406,-2.86754,-2.23106,-0.584989
-0.143763,-0.772602,-1.09946,-1.21044,-0.645066,-0.569714,-0.254704,-0.935168,-0.382675,0.563967,-1.15712,0.220205,0.447141,-1.27198,-1.09778,1.56546,0.222396,0.490243,-0.2052,1.17969,0.278983,-0.71107,0.650859,-0.0576697
0.515768,-1.96601,-1.66167,1.34196,-1.45319,-0.353853,-3.06743,-1.15342,-3.03672,-2.92352,-0.799822,-0.472833,0.332643,-1.02718,1.62576,4.21897,0.258695,0.256155,-2.26763,1.30196,-1.24489,-2.23596,1.16639,-2.36681
0.735234,-0.262195,-0.208011,2.78602,-0.157721,-0.131469,-1.31335,0.430858,-0.41225,-1.14582,1.49193,-1.23071,-1.49093,2.17414,2.63306,-1.15214,-0.407717,-0.592484,-0.759099,-1.57488,-2.06706,-0.065974,-0.928213,-1.47681
0.31903,-1.54666,-0.879824,-0.293048,-1.66905,-0.201132,-2.19683,-0.453441,-1.52541,-1.06741,-1.12667,0.213441,0.373903,-1.46383,-0.149284,3.8853,-0.243025,0.52912,-0.872617,1.8954,0.353086,-1.23354,1.63016,-1.04308
0.305453,0.564491,1.76974,1.6543,-0.200199,0.832502,-0.336486,1.67622,0.661467,-0.736943,1.36105,-0.125339,-0.80759,1.38314,0.845888,-0.812042,-0.864829,-0.409932,0.57411,-0.952625,0.356796,0.950877,0.0303272,-0.125849
0.754119,-0.124562,-0.840278,3.06609,0.215235,-0.946832,-0.598988,0.276928,0.690519,0.54045,2.15755,-1.83148,-2.75894,3.62794,2.91845,-3.91575,-0.33832,-0.473808,-0.470186,-2.76301,-3.32116,0.254183,-2.16898,-1.37917
-0.353415,-0.460486,-2.31949,-1.90157,0.483447,-1.46002,0.924965,-2.01221,-0.0902253,1.69934,-1.29873,-0.00345608,0.309937,-0.769131,-1.01357,-0.605312,1.12893,0.41684,-0.422483,0.448932,-0.771838,-0.820417,-0.735268,0.353323
0.636577,-0.27286,0.766248,1.90228,-1.09675,0.0396521,-1.16913,1.63549,0.807669,0.208849,1.48572,-0.729023,-1.95656,1.89975,1.08421,-0.929922,-1.32847,0.0239138,0.490331,-0.755868,-0.58538,0.701722,0.0753627,-0.804319
-0.0844996,-0.718628,-0.689499,-0.244087,-0.208636,0.283591,-0.987717,-1.18639,-2.22391,-2.23406,-1.09891,0.300588,1.39106,-1.69909,0.314109,2.9558,0.744337,-0.0148566,-1.49505,1.0945,0.0282961,-1.53921,0.792501,-0.740525
-0.124296,-3.57944,-4.44859,-2.45695,-2.27683,-1.79328,-3.05614,-3.76599,-3.91379,-1.21865,-4.03745,0.218266,1.95587,-4.52465,-1.22485,7.46962,1.38485,1.48857,-2.86178,4.14866,-0.433661,-3.86029,2.47771,-1.8551
0.0855854,3.0728,2.33585,3.14039,3.23382,1.22249,2.70094,1.47295,1.63889,-0.599741,3.3809,-0.843677,-0.985376,4.0373,3.05559,-7.13406,0.0899202,-1.95158,0.543084,-4.66626,-1.7095,2.002,-3.53799,0.71349
0.355723,0.76678,2.19273,1.5878,-0.231481,1.12625,-0.366251,2.00451,0.617993,-0.829934,1.53388,-0.135355,-0.690807,1.22954,0.775403,-0.528421,-1.07343,-0.469085,0.832354,-0.740203,0.586218,1.12104,0.38784,-0.0630125
0.113257,-1.77023,-5.53472,-0.526684,0.592467,-3.14201,0.129025,-4.23848,-1.17986,1.71193,-1.36321,-1.4731,-0.73904,0.285626,1.22719,-1.80051,1.92399,0.443908,-2.27464,-0.719824,-4.2369,-2.43664,-2.54105,-1.36254
-0.39076,0.822542,1.56492,-0.721923,0.428706,1.07909,0.686362,0.5756,0.197935,-0.481876,-0.0720691,0.811078,1.14667,-0.988442,-0.914399,0.647223,-0.0404242,-0.159577,0.609263,0.477896,1.55273,0.512857,0.655351,0.96598
-1.42821e-05,-1.75095,-4.77195,-0.924829,0.165092,-2.60302,-0.160947,-3.74649,-1.33998,1.28602,-1.59408,-1.10347,-0.314263,-0.452242,0.530526,-0.461927,1.6732,0.636391,-2.07805,0.109534,-3.23288,-2.27073,-1.58163,-1.00217
0.396249,0.549069,1.9967,0.828645,-1.22259,0.445733,-0.0851202,2.77958,2.50754,1.64885,1.61545,-0.0254491,-1.99626,1.82953,-0.603269,-1.57428,-1.77412,0.208804,2.1357,-0.474987,1.04753,2.03949,0.608484,0.485687
-0.26951,-0.494439,-2.01372,-1.77754,-0.0280099,-1.45135,0.861629,-1.22956,0.952266,2.64697,-0.949659,-0.0485664,-0.404684,-0.174332,-1.30337,-1.20001,0.480033,0.758803,0.184655,0.367437,-0.529545,-0.129356,-0.691328,0.470024
-0.267868,1.30894,-0.299913,1.49912,2.80094,0.539689,1.4445,-1.3734,-1.29727,-2.03405,0.629782,-0.485195,0.986431,0.899288,2.63121,-2.75226,1.56264,-1.38021,-1.52851,-2.3654,-2.00624,-0.669702,-2.48022,-0.0179657
-0.140078,0.201283,-0.681401,0.220578,0.890902,-0.0458043,0.446668,-0.898609,-0.665551,-0.625492,-0.1104,-0.132471,0.44796,0.131621,0.74645,-0.694876,0.789769,-0.3893,-0.848596,-0.512294,-0.844904,-0.588672,-0.843105,-0.167328
0.230418,-0.81397,-1.85406,0.582642,0.0348721,-1.02602,-0.474864,-1.36806,-0.710939,0.0442343,-0.0951014,-0.803705,-0.519995,0.535047,1.10352,-0.495852,0.541084,-0.0176573,-1.02226,-0.574226,-1.88966,-0.957492,-1.01461,-0.88219
0.0233295,1.25679,4.6767,0.0869369,-1.37297,2.02417,0.0250209,4.33009,2.62595,0.631919,1.40583,1.1213,-0.629983,0.446059,-2.01547,0.569333,-2.38394,0.0475393,3.11977,0.770292,3.85208,2.84215,2.36701,1.43344
0.427351,1.04525,3.36266,2.19534,-0.577342,1.78013,-0.812413,3.16242,0.870945,-1.36498,2.06965,0.00256312,-0.89489,1.53219,0.87931,-0.288466,-1.71899,-0.67013,1.2165,-0.834664,1.23482,1.66253,0.825863,0.0674295
-0.441723,-1.56428,-6.96626,-3.28221,1.25832,-4.25002,2.07912,-5.54604,-0.0569769,4.53761,-2.6902,-1.03131,-0.299662,-0.54263,-0.952691,-3.20381,2.79291,1.15943,-1.65743,-0.189195,-3.96002,-2.25635,-3.23289,0.0113629
-0.132399,-0.400048,-0.707367,-1.13769,-0.369202,-0.479893,0.1277,-0.505877,0.149781,0.785439,-0.758703,0.211729,0.202166,-0.689965,-1.15094,0.658271,0.200886,0.53862,0.107846,0.777405,0.222308,-0.236903,0.410795,0.303228
-0.290194,0.649933,-0.274451,-0.14154,1.31557,0.157252,0.9041,-1.02364,-0.652643,-0.673109,-0.14088,0.098375,0.956218,-0.302888,0.54199,-0.802631,0.959902,-0.521791,-0.597519,-0.633826,-0.447147,-0.344064,-0.859572,0.282628
0.199886,0.112349,0.64403,1.04903,-0.146516,0.715715,-1.05324,0.419022,-0.8429,-1.66467,0.430164,-0.0541817,0.281299,0.072344,1.0997,0.986848,-0.211777,-0.367915,-0.410015,-0.152086,-0.00681666,-0.362207,0.358938,-0.501383
