ch00,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23
-0.818205,-1.91732,-0.419681,-1.4121,0.441255,4.49381,1.25112,-0.491262,2.94482,-0.129274,-0.375597,1.22193,-0.838162,-0.0849808,0.182433,0.292509,-0.52128,3.51449,1.88609,-0.76035,-1.02615,-1.84423,0.184888,0.415148
0.496569,-9.45362,1.59472,-2.05615,0.720239,6.26527,1.8002,-1.79067,1.14579,-1.2051,-0.60689,-0.385676,-3.34329,-2.0716,4.02698,3.04619,-2.34646,5.40842,5.4251,1.89118,-1.04018,-2.41462,-4.82628,-3.08898
1.00917,-2.67555,0.932425,-1.28315,1.34365,3.17925,0.22741,-0.599826,0.872857,-0.0805678,0.817946,-0.423635,-0.904102,-0.336397,3.55878,1.91095,-1.41778,2.80866,2.27826,-0.0750328,-1.4267,-0.091951,-0.270113,-3.15287
-0.858215,0.45058,-0.657018,-0.0411244,-0.525736,0.270372,0.485254,-0.0777806,1.06895,-0.00603545,-0.458384,0.717502,-0.0615281,0.233242,-1.77113,-0.866227,0.467068,0.0231438,-0.216713,-0.485872,0.229149,-1.04405,0.12843,1.758
2.00097,-9.74799,2.69438,-3.45194,-1.92553,3.62998,1.5781,-2.37274,5.14221,-1.90234,1.33986,0.537742,-6.44687,-2.4566,-0.789392,1.70897,-3.99162,2.3657,6.76544,-0.355454,-0.316611,-6.05481,-6.11366,-2.17076
0.997151,-0.79467,0.831852,-0.626043,-0.711941,-0.689139,-0.124167,-0.304825,1.20337,-0.359395,1.04479,-0.0775313,-1.41642,-0.356906,-0.58628,0.056426,-1.05391,-0.749375,0.880122,-0.675825,0.113556,-1.01894,-0.73148,-0.837687
1.2675,-0.606636,0.947674,-0.392384,1.42594,1.00155,-0.549108,-0.060647,-0.848602,0.228855,0.874137,-1.005,0.176578,-0.045729,3.58758,1.49521,-0.88304,1.17587,0.775955,0.157646,-1.15088,1.29622,0.616943,-3.10333
0.50351,-4.35058,0.858908,-1.80695,-1.29309,1.90532,1.02586,-1.07596,3.37784,-0.947412,0.448489,0.871813,-3.2581,-1.10978,-1.61705,0.117749,-1.72175,1.17443,3.11012,-0.590843,0.0329748,-3.53898,-2.70204,0.0314419
1.31086,-4.80063,1.46003,-1.6225,-1.67307,0.70087,0.631363,-1.20698,2.86787,-1.02444,1.01018,0.359745,-3.68857,-1.39294,-1.5926,0.464409,-2.11963,0.0951799,3.28478,-0.248724,0.223669,-3.48252,-3.41911,-0.833759
-1.04213,-0.837267,-0.633959,-1.0934,-1.43862,1.26843,1.06637,-0.454029,3.75415,-0.570329,-0.244015,1.80888,-1.61372,-0.0772566,-3.76706,-1.46914,-0.214306,0.59725,1.13301,-1.41852,0.373727,-3.42479,-0.723732,2.81518
-0.482511,-2.43459,0.0141192,-0.393528,-1.52805,-0.0384265,0.696432,-0.559834,1.14372,-0.697531,-0.711716,0.656306,-1.62235,-0.805101,-2.55162,-0.530026,-0.220467,-0.384084,1.00676,0.432033,0.865095,-2.20131,-2.42144,1.76151
-0.406009,7.09185,-1.38483,-0.68648,0.878605,0.456422,-0.65039,0.990203,3.28757,1.12795,1.63603,1.4635,2.11642,2.349,-1.16444,-1.58273,0.488407,0.262588,-2.21328,-3.94219,-1.40526,0.587668,6.35833,0.856114
0.864826,1.48463,0.41632,-0.0234847,-0.725572,-2.36138,-0.702613,0.127044,0.480054,-0.00375329,1.13753,-0.0901822,-0.297735,0.229019,-1.11243,-0.526111,-0.322387,-2.10916,-0.518804,-0.961333,0.308032,-0.0641788,0.589307,-0.235191
-0.318927,-5.49455,0.411382,-1.40294,-0.941277,3.12257,1.51672,-1.18125,2.51891,-1.09709,-0.656113,0.820831,-2.88428,-1.24305,-0.952828,0.480646,-1.18575,2.18077,3.21528,0.393273,0.0937097,-3.27591,-3.48389,0.536195
0.67991,-5.171,1.18009,1.07192,1.0345,0.554561,-0.0242623,-0.584773,-4.8894,-0.338198,-1.29338,-2.3027,-0.206322,-1.69335,4.78621,2.6108,-0.215074,1.08251,1.24309,4.01003,0.240541,2.08672,-3.86091,-2.98014
1.67794,1.93565,1.02016,0.955078,1.24344,-2.62356,-1.6261,0.661869,-3.40666,0.599204,1.18478,-1.87544,1.36977,0.257908,3.39524,1.15129,-0.191421,-1.82296,-1.35821,0.718446,-0.40152,3.4375,1.28606,-3.39142
-0.719939,6.58874,-1.51085,1.69314,1.25811,-2.28866,-1.23234,1.46758,-2.18675,1.2379,0.0127192,-0.175673,3.77543,1.64155,0.483548,-1.06985,1.88407,-1.45791,-3.96362,-0.648805,-0.185007,3.52225,4.46105,0.795804
1.5395,0.60961,1.05932,0.581032,-0.672625,-3.82572,-1.20548,0.140336,-1.76015,0.00545293,1.18603,-1.20719,-0.295217,-0.306468,0.0768114,0.1789,-0.338343,-3.22789,-0.630264,0.440834,0.561072,1.02279,-0.687717,-1.45534
1.74659,0.895261,1.04891,0.0240934,-1.68355,-4.19916,-1.02264,-0.0515566,0.327118,-0.286981,1.67641,-0.391801,-1.23345,-0.217915,-2.17912,-0.664743,-0.895522,-3.92531,-0.325623,-0.804031,0.96211,-0.646662,-0.63224,-0.496178
-1.61577,7.11894,-2.09477,1.12241,0.542069,-1.29557,-0.633933,1.2794,0.0903039,1.21447,-0.245257,1.05781,3.36015,2.02814,-1.77321,-2.02061,1.95616,-1.05231,-3.70955,-1.8193,-0.177485,1.79428,5.00379,2.76881
-0.916341,3.447,-1.36022,-2.01722,1.74502,5.45009,0.739069,0.143999,5.10336,0.722091,0.992355,2.13664,0.969862,1.93703,0.575722,-0.508347,-0.26865,4.26364,0.371247,-3.75873,-2.47416,-0.910416,5.32241,0.065618
-0.0555175,-2.99327,0.460516,1.00482,-0.413636,-1.00958,0.138093,-0.26167,-2.68507,-0.408159,-1.26407,-1.08764,-0.372368,-1.05483,0.598218,0.645593,0.359045,-0.650555,0.272421,2.49372,0.994311,0.364668,-3.11528,0.0357321
0.911181,-5.17916,1.29164,-1.14218,-0.517344,1.57821,0.71279,-1.00713,0.689947,-0.798622,0.123673,-0.290606,-2.67917,-1.38422,0.890644,1.35905,-1.54075,1.26072,2.8029,0.875748,0.0388878,-1.76967,-3.29231,-1.50697
0.401063,-0.0188027,0.466437,-2.21649,-3.58786,-1.33392,0.647773,-0.697812,6.79404,-0.909803,1.79489,2.37606,-3.79608,-0.105283,-7.30694,-2.55411,-1.65249,-2.41623,1.60525,-3.50247,0.809793,-5.66714,-0.871107,3.0811
0.358935,7.63938,-0.842962,2.0283,2.25552,-3.19282,-2.11266,1.77492,-4.10108,1.71579,0.763749,-1.3796,4.62006,1.88067,2.99318,-0.0999088,1.76416,-2.04893,-4.36871,-0.257877,-0.612193,5.4417,5.28302,-1.47124
1.28352,-5.65258,1.54022,-0.644685,-0.28673,0.81867,0.449542,-1.0801,-0.50659,-0.828954,0.120687,-0.95068,-2.52843,-1.71357,1.65345,1.70782,-1.67352,0.851999,2.90391,1.72543,0.129176,-1.20231,-4.03979,-2.14836
0.42023,0.463076,0.196755,-0.66198,-1.8144,-1.78928,-0.12583,-0.212154,2.39243,-0.387863,1.0225,0.896518,-1.59983,0.0510698,-3.62673,-1.3132,-0.604752,-2.05093,0.326882,-1.45663,0.704603,-2.18693,-0.495483,1.43554
0.390417,-5.91362,1.13942,-0.4558,-0.266011,1.7149,0.806579,-1.03117,-0.649745,-0.896076,-0.787005,-0.712238,-2.09577,-1.61949,1.50458,1.51573,-1.02917,1.43834,2.65094,2.06244,0.233804,-1.32348,-4.17068,-1.24812
-0.189855,2.43078,-0.595059,-1.40034,-0.648168,0.860202,0.191405,0.0874292,4.38508,0.0782863,1.24925,1.75378,-0.562272,1.04758,-2.80923,-1.43735,-0.52117,0.189989,0.177403,-3.16334,-0.557505,-1.99513,2.45378,1.37676
-1.628,2.54175,-1.56524,1.22391,0.756673,0.144952,0.102276,0.710117,-1.51759,0.533805,-1.5791,0.106759,2.4328,0.756877,-0.0392146,-0.751187,1.80381,0.391369,-2.12808,0.499403,0.143025,1.67938,1.65504,1.98516
-0.609867,-0.412543,-0.502776,-0.0437734,2.15491,3.56064,0.281322,0.111833,-0.96169,0.460232,-0.708661,-0.409981,1.42189,0.219151,3.91527,1.32675,0.31005,3.3417,0.271948,0.609273,-1.3241,1.67971,1.2801,-1.4928
0.163088,1.13849,0.0239907,1.35624,-0.700795,-3.54701,-0.76008,0.461877,-2.3572,0.0888207,-0.157804,-0.77038,0.640885,-0.0993455,-0.955111,-0.440486,0.681277,-2.87103,-1.60137,1.00947,1.08549,1.15597,-0.648362,0.55642
-0.918105,1.48368,-0.812853,1.39103,0.211921,-1.13912,-0.271699,0.519453,-2.35342,0.294401,-1.08939,-0.376444,1.64188,0.13555,0.134652,-0.428409,1.36712,-0.766301,-1.78505,1.16397,0.544498,1.50281,0.354643,1.07653
-0.493035,0.80841,-0.35875,0.805909,-0.413304,-1.48408,-0.253231,0.208634,-1.24585,-0.000960358,-0.562122,-0.132162,0.659032,-0.0161879,-0.742722,-0.493299,0.734274,-1.14339,-1.02925,0.621821,0.65643,0.450358,-0.355199,1.15921
-0.580188,4.54416,-0.85847,2.24354,-0.472973,-4.71835,-1.20155,1.18173,-3.18438,0.59012,-0.452314,-0.435015,2.46312,0.700127,-1.57976,-1.40635,1.91762,-3.71064,-3.70501,0.520604,1.27837,2.4176,1.46062,1.82149
-0.000742082,3.81585,-0.465243,-0.0389578,0.584191,-0.400528,-0.506043,0.622893,0.777248,0.658451,0.795659,0.46703,1.37648,1.24342,-0.0939705,-0.588519,0.353294,-0.265916,-1.44778,-1.73144,-0.677157,0.863,3.21599,-0.0434269
1.2873,-1.88274,1.11662,0.487303,1.65822,0.33218,-0.600158,0.00375578,-3.34602,0.122647,0.155691,-1.94941,0.466045,-0.600603,4.878,2.32137,-0.466899,0.828085,0.468613,2.02864,-0.479623,2.63643,-0.777936,-3.69214
0.252714,-1.55745,0.35315,-1.05824,0.329275,2.12841,0.337007,-0.482361,1.55073,-0.173882,0.378642,0.293302,-0.922434,-0.150651,0.838926,0.694911,-0.934895,1.77707,1.42832,-0.44738,-0.702842,-0.93325,-0.257872,-1.11488
1.26615,-3.51216,1.47036,-0.421511,-0.508522,-0.390549,0.0336959,-0.628527,-0.542224,-0.539773,0.40642,-0.829579,-1.75319,-1.08064,0.875083,1.13633,-1.18664,-0.344783,1.73337,1.02536,0.183212,-0.708924,-2.74614,-1.74046
0.0400097,1.85653,-0.18262,0.258221,0.606955,-0.354031,-0.423986,0.362195,-0.717811,0.419795,0.34857,-0.200253,1.06688,0.583027,0.724944,0.0465754,0.359646,-0.181807,-1.04098,-0.280845,-0.289516,1.25464,1.51084,-0.476347
-0.881718,-1.2864,-0.328545,-0.0761806,0.15158,1.74484,0.615245,-0.263969,0.283905,-0.217585,-0.912386,0.32709,-0.134695,-0.190741,0.0560231,0.215146,0.229065,1.44752,0.539227,0.369491,0.0195963,-0.566911,-0.590713,0.861105
-1.21955,8.19872,-1.94238,3.21322,1.26827,-4.52521,-1.85212,2.08258,-5.06427,1.64021,-0.859278,-0.879634,5.47816,1.9237,0.544248,-1.36218,3.24426,-3.18787,-5.96668,0.527461,0.619081,5.26494,4.6084,1.61259
-0.548351,5.11867,-1.00003,2.12731,-0.14429,-4.72716,-1.30421,1.31852,-3.11172,0.769249,-0.423029,-0.443936,2.67024,1.01544,-1.5803,-1.51329,2.00015,-3.75978,-3.95241,0.301687,1.13681,2.57352,1.95851,1.90451
1.51228,-1.71351,1.38164,0.439742,0.187993,-1.69919,-0.840457,-0.134823,-2.45122,-0.163679,0.566128,-1.62847,-0.362118,-0.783447,2.21334,1.27217,-0.825843,-1.18173,0.404028,1.46855,0.200333,1.24286,-1.66568,-2.63217
0.695619,-1.69046,0.661625,0.286644,1.6488,1.16744,-0.261125,0.0419985,-2.69297,0.105869,-0.24615,-1.52079,0.758612,-0.401384,4.51914,2.03854,-0.338851,1.54316,0.55723,1.58147,-0.68965,2.31472,-0.382631,-3.01891
-0.560776,6.36172,-1.35217,1.0298,0.232957,-2.51499,-1.11715,1.29731,-0.445179,1.00226,0.443283,0.427472,2.63634,1.64665,-1.44469,-1.71101,1.49188,-2.06888,-3.37819,-1.47801,0.0354656,1.88566,4.06322,1.45951
-0.209637,-6.9469,0.85259,-0.996546,0.626958,4.7412,1.47583,-1.29598,-0.0524571,-0.857654,-1.23694,-0.479673,-2.01446,-1.65338,3.06556,2.35889,-1.1973,4.03338,3.59645,2.09319,-0.518476,-1.35797,-3.86702,-1.71651
1.61937,-0.774326,1.24875,-0.951469,-0.130282,-0.179217,-0.477992,-0.273593,1.07982,-0.174995,1.59784,-0.308064,-1.22021,-0.199257,0.943825,0.84125,-1.42656,-0.372446,1.27556,-0.765326,-0.541483,-0.368893,-0.112617,-2.39616
-1.36866,3.58144,-1.54559,0.493347,0.129679,-0.2362,0.0748848,0.661241,0.311124,0.672383,-0.710565,0.851507,1.88173,1.0897,-1.44761,-1.37561,1.38936,-0.190707,-1.962,-0.904823,0.129578,0.517791,2.4203,2.4363
-0.965011,-2.52947,-0.346013,-1.21946,-1.03979,2.58258,1.37497,-0.67969,3.34233,-0.619154,-0.53583,1.57712,-1.81295,-0.443716,-2.27913,-0.574915,-0.544022,1.80062,1.81339,-0.637587,0.0927906,-3.13564,-1.35292,1.94993
-0.14797,-0.952294,-0.0586286,-0.238003,2.9009,4.55547,0.343222,0.0135603,-1.34034,0.465131,-0.439975,-0.704784,1.45094,0.14338,5.6027,2.10616,-0.117607,4.29065,0.806135,0.895144,-1.81912,2.22965,1.47715,-2.87274
-0.212107,-0.10316,-0.0287301,-0.799193,1.2494,3.03061,0.345921,-0.107109,1.22399,0.192349,0.189072,0.407967,0.240891,0.402594,1.79093,0.66043,-0.273259,2.53693,0.852789,-0.663288,-1.211,0.0782596,1.34864,-0.921938
-1.52406,3.82802,-1.61739,-0.178354,1.34869,2.54059,0.331219,0.61497,1.64425,0.822654,-0.214292,1.26696,2.14036,1.47672,0.00190937,-0.848605,1.05378,2.13912,-1.39128,-1.73595,-1.09003,0.626806,3.97569,1.29748
0.948018,1.62235,0.338373,-0.508476,1.35007,0.776379,-0.500239,0.246104,0.184594,0.544152,1.18691,-0.291346,0.664171,0.607962,2.30916,0.803424,-0.479544,0.774461,-0.0426459,-0.991997,-1.16096,1.24508,2.31266,-2.26721
-0.32803,0.516204,-0.125916,0.772842,-1.03995,-2.29964,-0.219533,0.199978,-0.934144,-0.120971,-0.468295,0.0215806,-0.0125087,-0.209412,-1.93517,-0.789045,0.659804,-1.84057,-0.861074,0.48761,1.05069,-0.146468,-0.823261,1.50591
-0.476451,1.27806,-0.4219,0.840369,-0.778209,-2.13006,-0.29304,0.266988,-0.926846,0.0211996,-0.391838,0.0332242,0.554964,0.147038,-1.721,-0.869715,0.838864,-1.73799,-1.34959,0.316248,0.905472,0.272931,-0.137559,1.51609
-1.88613,0.662578,-1.43584,-0.341705,-0.360954,2.00079,0.960488,-0.0971134,2.08748,-0.10799,-1.10802,1.56716,0.17587,0.446535,-2.28303,-1.24613,0.848293,1.54417,-0.17473,-0.714462,-0.0897952,-1.50984,0.610047,2.92443
0.637011,4.36124,-0.100605,0.117115,-1.50747,-4.2244,-1.0477,0.616713,1.38756,0.273783,1.51798,0.686734,0.141044,0.942209,-3.83922,-1.92065,0.147873,-4.02831,-1.86871,-2.11186,0.772695,-0.463105,1.93301,1.41722
0.936753,-4.23692,1.45937,0.481323,-1.12454,-1.78772,-0.00565214,-0.623763,-2.17583,-0.788258,-0.240171,-1.26221,-1.79028,-1.57465,0.377738,0.9571,-0.777589,-1.36266,1.26214,2.24252,1.04804,-0.385863,-4.20712,-1.08689
-0.394778,-3.77134,0.200905,-1.77348,0.540698,5.12542,1.42631,-0.944633,2.74418,-0.434188,-0.206734,0.827649,-1.63359,-0.472783,1.31358,1.00743,-1.17146,4.08925,2.88808,-0.380526,-1.2178,-2.16786,-1.07392,-0.706363
-0.677124,-6.93358,0.611355,-1.20067,-2.59065,1.54135,1.80837,-1.56989,2.65009,-1.59987,-1.13673,0.991396,-4.08434,-2.03897,-3.71057,-0.288704,-1.1063,0.696769,3.53891,1.02396,1.28595,-4.87353,-5.71114,2.25661
1.46914,-8.41706,2.25326,0.359476,-1.21431,-1.21532,0.408011,-1.33287,-3.56104,-1.36619,-0.775397,-2.08414,-3.13344,-2.93683,1.84828,2.26771,-1.3312,-0.758626,2.93574,4.25747,1.37017,-0.667294,-7.26462,-2.24989
-0.0368599,-2.44957,0.417543,-0.0266073,-0.252757,0.598859,0.414907,-0.533809,-0.44161,-0.436138,-0.550615,-0.169321,-0.866664,-0.717601,0.324257,0.55282,-0.214473,0.48286,0.96508,1.00781,0.284646,-0.514067,-1.86873,-0.147319
-0.394689,3.977,-0.901689,0.536645,0.0969195,-1.49388,-0.595986,0.692558,0.147191,0.612213,0.276192,0.446973,1.4931,1.00717,-1.31036,-1.10017,0.834661,-1.304,-1.92475,-1.13693,0.0847398,0.848198,2.52018,1.20512
-0.423892,3.01188,-0.933314,-1.5419,-0.138386,1.98829,0.430922,0.140077,4.66942,0.260254,1.0991,1.82855,-0.145079,1.18117,-2.16322,-1.15802,-0.334141,1.12785,0.139247,-3.36766,-0.986053,-1.77128,3.40663,1.26744
1.58656,-1.98824,1.45035,-0.775607,-0.858003,-0.979565,-0.296774,-0.432983,0.902127,-0.408589,1.26778,-0.328275,-1.95944,-0.689548,-0.260399,0.403009,-1.47194,-0.970087,1.45259,-0.297568,0.173512,-1.04,-1.62189,-1.51814
-1.24786,-2.16665,-0.714512,-1.78663,0.753981,5.54175,1.52089,-0.678511,3.59736,-0.176682,-0.560623,1.55296,-0.908121,0.0513814,0.351013,0.271492,-0.445664,4.46414,2.21966,-1.07764,-1.26635,-2.1673,0.407086,0.659885
0.850406,-2.245,0.973095,-0.512099,-2.56429,-2.37036,0.222712,-0.682437,1.73767,-0.926429,0.754615,0.387116,-2.85198,-0.890228,-3.79469,-0.785589,-1.09883,-2.61486,1.32799,-0.363561,1.35716,-2.96248,-2.90087,1.11
0.94245,0.435941,0.464512,-1.52986,0.345932,1.69687,-0.0099551,-0.194254,3.07413,0.123623,1.52056,0.635151,-0.82121,0.517117,0.466911,0.199237,-1.25272,1.20858,1.22559,-2.12988,-1.26844,-1.05655,1.64732,-1.48497
-0.017565,-0.111318,0.0915982,-1.9899,-1.81161,0.974342,0.642258,-0.544958,5.39497,-0.544759,1.24493,1.92433,-2.39588,0.124465,-4.09855,-1.43033,-1.19276,-0.0614693,1.55874,-2.79747,-0.040106,-3.87302,0.209592,1.62907
2.44801,-6.32017,2.54625,-0.545204,-0.834668,-1.27395,-0.228211,-1.07135,-1.37563,-1.01835,0.809348,-1.78582,-3.20427,-2.05447,1.87449,1.9613,-2.17942,-0.970598,2.92593,2.01591,0.595433,-0.938537,-4.94325,-3.51655
1.32508,-0.836275,0.964644,-0.970898,-0.12914,0.261805,-0.175054,-0.356636,1.52677,-0.239213,1.32425,-0.0967133,-1.29871,-0.169352,0.410493,0.537035,-1.30812,-0.0206874,1.29909,-0.935876,-0.554059,-0.867127,-0.120045,-1.77007
0.272327,3.00615,-0.243252,1.37804,1.83423,-1.15379,-1.13056,0.92051,-3.6494,0.933771,0.0281177,-1.33984,2.81341,0.774853,3.52594,0.799184,0.965218,-0.460611,-2.23504,0.845182,-0.583737,3.95022,2.33129,-1.85494
1.65531,-8.0075,2.2055,-1.58837,-1.35838,1.57577,0.828963,-1.61085,1.17154,-1.3727,0.35149,-0.594993,-4.35873,-2.31559,0.546911,1.75846,-2.5681,1.04694,4.59435,1.46651,0.224733,-3.12319,-5.63606,-2.35008
2.21825,1.01549,1.44136,-1.75432,-1.5234,-1.8481,-0.604719,-0.295113,3.86956,-0.365842,2.93596,0.575814,-2.41046,0.119814,-2.30272,-0.595675,-2.11871,-2.262,1.22481,-2.85264,-0.246686,-2.25756,0.561208,-1.20913
-0.562176,-7.42211,0.614142,-1.38312,0.555646,5.77124,1.92143,-1.46158,1.14451,-1.00405,-1.35015,0.0910632,-2.33681,-1.56754,2.61851,2.14863,-1.24604,4.86829,4.08952,1.63456,-0.685104,-2.08119,-3.77829,-1.17761
0.0334093,1.14626,-0.196239,-0.0649381,-0.105225,-0.178973,-0.0685558,0.07269,0.842399,0.114454,0.29757,0.30679,0.16455,0.449546,-0.666734,-0.369916,0.0958665,-0.231777,-0.181168,-0.722548,-0.0436073,-0.148255,0.845221,0.308942
1.44409,-3.046,1.50337,-0.322084,-0.045831,-0.288343,-0.144931,-0.41909,-0.972024,-0.357283,0.646738,-1.13895,-1.41888,-0.994485,1.8771,1.34695,-1.22074,-0.219504,1.5422,0.996236,-0.0647376,0.0380671,-2.24233,-2.46592
1.22422,-7.02332,1.64856,-1.72143,0.248753,3.96157,1.01748,-1.46482,1.27452,-0.995977,0.224219,-0.595877,-3.00906,-1.76171,2.67511,2.30294,-2.28964,3.18017,4.31984,1.0294,-0.789761,-1.96185,-3.63773,-2.97357
-0.410226,1.03653,-0.478887,-0.10707,1.02272,1.66433,0.136673,0.19299,0.24405,0.411688,-0.03391,0.249084,0.918931,0.61764,1.35684,0.265858,0.309388,1.54824,-0.217278,-0.449623,-0.822019,0.68144,1.64169,-0.399917
-0.0349059,4.01955,-0.484706,3.09844,0.531437,-5.30496,-1.67897,1.32353,-6.09708,0.859157,-0.765165,-1.87268,3.24751,0.400864,1.11063,-0.365342,2.15634,-3.84913,-4.05225,2.22865,1.23302,4.41696,0.951218,0.196213
1.55258,-0.283857,1.35742,-0.0563672,-2.18087,-4.51352,-0.910205,-0.220343,0.191688,-0.420782,1.42991,-0.452592,-1.79042,-0.562293,-2.73752,-0.612652,-1.02744,-4.12729,0.171902,-0.320286,1.30485,-1.09718,-1.78183,-0.106438
-1.49573,2.28395,-1.31815,2.15237,-0.0236986,-2.18742,-0.228914,0.70135,-3.20844,0.454578,-1.83774,-0.231502,2.33611,0.371964,-1.01157,-1.10367,2.27115,-1.54481,-2.81383,1.48298,1.20699,1.86173,0.296207,2.60126
-1.40106,0.14051,-1.05298,-0.211302,-0.0772378,1.88017,0.753625,-0.0789951,1.20533,0.062446,-0.912378,0.983623,0.283247,0.230961,-1.0768,-0.633957,0.592419,1.37969,0.0631118,-0.386323,0.0269121,-1.00329,0.238343,1.97028
0.209945,-8.32663,1.34235,-1.28839,-1.64924,2.37803,1.60763,-1.71918,1.32444,-1.68105,-0.977255,0.00690686,-4.14828,-2.29376,-0.837891,1.20553,-1.82227,1.65475,4.24157,1.90595,0.804887,-3.85705,-6.20025,-0.0139906
-1.46983,2.5366,-1.3592,-0.398323,-1.07259,0.0181427,0.544473,0.290341,2.83935,0.108717,-0.281682,1.81904,0.126202,0.833342,-4.00154,-2.04867,0.856784,-0.388548,-0.833378,-1.84317,0.307863,-1.92021,1.42317,3.49799
-0.0912188,-1.91941,0.206139,0.184986,0.68958,1.19803,0.362921,-0.273992,-1.10058,-0.0780307,-0.635033,-0.489038,0.0449826,-0.44629,1.73067,0.872823,0.0517017,1.25658,0.673536,1.24106,-0.179433,0.458771,-1.07533,-0.71425
0.265814,-3.49421,0.613081,-2.21874,-0.0839652,4.14763,1.01925,-1.03355,3.88767,-0.50547,0.738902,0.943459,-2.49632,-0.516636,0.317169,0.784546,-1.79507,3.00302,3.25061,-1.22485,-1.15301,-2.82798,-0.882246,-1.00792
0.760724,2.65251,0.275054,0.448768,-0.733386,-3.559,-0.955345,0.456792,-0.36441,0.231633,1.06386,-0.291856,0.324977,0.324489,-1.37998,-0.794947,0.0824162,-3.06534,-1.43513,-0.687583,0.556252,0.589785,0.908184,-0.00102471
-1.09125,1.01151,-0.926523,0.336849,0.573778,1.04989,0.340386,0.24835,-0.3061,0.322066,-0.82855,0.267686,1.09128,0.33517,0.195128,-0.335519,0.841933,1.0447,-0.75996,0.262629,-0.0581463,0.591601,0.939578,1.03116
0.0324515,-1.81128,0.215607,-0.703632,0.160195,0.420087,0.242652,-0.416895,0.643727,-0.169121,-0.402385,-0.243633,-1.00348,-0.27748,0.339949,0.62836,-0.862317,0.98961,1.04831,-0.121766,-0.573112,-1.0208,-0.873022,-0.585631
-1.61206,4.69643,1.25245,3.2087,-0.356673,-2.06999,2.18264,-1.68085,-1.24061,-0.943106,-1.32772,-0.0024484,0.109555,-0.123775,-0.621126,-1.27769,2.1494,-0.447266,-3.05232,0.00748835,-0.899311,-0.70616,1.85612,-2.03346
0.131774,-2.02694,1.37675,-0.405437,-0.279285,1.66813,1.35663,-1.52857,1.16816,-0.76873,-0.208808,-0.065374,-1.73222,-1.21013,0.389786,0.745516,-0.508701,1.30403,1.49176,0.666366,-0.107721,-1.79592,-1.39186,-1.64934
