index,label,kind
1831,1,rotate
1832,1,rotate
1833,1,rotate
1834,1,rotate
1835,1,rotate
1836,1,rotate
1837,1,rotate
1838,1,rotate
1839,1,rotate
1840,1,rotate
1841,1,rotate
1842,1,rotate
1843,1,rotate
1844,1,rotate
1845,1,rotate
1846,1,rotate
1847,1,rotate
1848,1,rotate
1849,1,rotate
1850,1,rotate
1851,1,rotate
1852,1,rotate
1853,1,rotate
1854,1,rotate
1855,1,rotate
1856,1,rotate
1857,1,rotate
1858,1,rotate
1859,1,rotate
1860,1,rotate
1861,1,rotate
1862,1,rotate
1863,1,rotate
1864,1,rotate
1865,1,rotate
1866,1,rotate
1867,1,rotate
1868,1,rotate
1869,1,rotate
1870,1,rotate
1871,1,rotate
1872,1,rotate
1873,1,rotate
1874,1,rotate
1875,1,rotate
1876,1,rotate
1877,1,rotate
1878,1,rotate
1879,1,rotate
1880,1,rotate
1881,1,rotate
1882,1,rotate
1883,1,rotate
1884,1,rotate
1885,1,rotate
1886,1,rotate
1887,1,rotate
1888,1,rotate
1889,1,rotate
1890,1,rotate
1891,1,rotate
1892,1,rotate
1893,1,rotate
1894,1,rotate
1895,1,rotate
1896,1,rotate
1897,1,rotate
1898,1,rotate
1899,1,rotate
1900,1,rotate
1901,1,rotate
1902,1,rotate
1903,1,rotate
1904,1,rotate
1905,1,rotate
1906,1,rotate
1907,1,rotate
1908,1,rotate
1909,1,rotate
1910,1,rotate
1911,1,rotate
1912,1,rotate
1913,1,rotate
1914,1,rotate
1915,1,rotate
1916,1,rotate
1917,1,rotate
1918,1,rotate
1919,1,rotate
1920,1,rotate
1921,1,rotate
1922,1,rotate
1923,1,rotate
1924,1,rotate
1925,1,rotate
1926,1,rotate
1927,1,rotate
1928,1,rotate
1929,1,rotate
1930,1,rotate
1931,1,rotate
1932,1,rotate
1933,1,rotate
1934,1,rotate
1935,1,rotate
1936,1,rotate
1937,1,rotate
1938,1,rotate
1939,1,rotate
1940,1,rotate
1941,1,rotate
1942,1,rotate
1943,1,rotate
1944,1,rotate
1945,1,rotate
1946,1,rotate
1947,1,rotate
1948,1,rotate
1949,1,rotate
1950,1,rotate
1951,1,rotate
1952,1,rotate
1953,1,rotate
1954,1,rotate
1955,1,rotate
1956,1,rotate
1957,1,rotate
1958,1,rotate
1959,1,rotate
1960,1,rotate
1961,1,rotate
1962,1,rotate
1963,1,rotate
1964,1,rotate
1965,1,rotate
1966,1,rotate
1967,1,rotate
1968,1,rotate
1969,1,rotate
1970,1,rotate
1971,1,rotate
1972,1,rotate
1973,1,rotate
1974,1,rotate
1975,1,rotate
1976,1,rotate
1977,1,rotate
1978,1,rotate
1979,1,rotate
1980,1,rotate
1981,1,rotate
1982,1,rotate
1983,1,rotate
1984,1,rotate
1985,1,rotate
1986,1,rotate
1987,1,rotate
1988,1,rotate
1989,1,rotate
1990,1,rotate
1991,1,rotate
1992,1,rotate
1993,1,rotate
1994,1,rotate
1995,1,rotate
1996,1,rotate
1997,1,rotate
1998,1,rotate
1999,1,rotate
